language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r
Chinese,7,8,1,1,1,2.7559678242398644e-08,0.568544705171241,0.568544705171241
Chinese,2,6,7,0,5,5.0659689342159576e-08,0.4480136913999932,0.4480136913999932
Chinese,24,27,5,0,2,8.713723795264387e-08,0.4882079498278374,0.4882079498278374
Chinese,22,27,4,0,4,1.6626790910623297e-07,0.5254851244969184,0.5254851244969184
Chinese,2,7,7,0,6,1.9397363850518887e-07,0.47019233047028325,0.47019233047028325
Chinese,10,14,5,0,5,2.1236866100090326e-07,0.5387510177685625,0.5387510177685625
Chinese,16,23,7,0,7,2.6506956935281977e-07,0.5077403931681616,0.5077403931681616
Chinese,4,8,5,1,4,4.295971597570743e-07,0.537522895795216,0.537522895795216
Chinese,16,24,7,0,7,5.195400974153302e-07,0.595493619979815,0.595493619979815
Chinese,10,13,5,0,5,6.091566934589044e-07,0.5899124596407367,0.5899124596407367
Chinese,14,29,3,1,2,1.0158719250344675e-06,0.40620209482432346,0.40620209482432346
Chinese,13,25,6,1,3,1.0792884087365537e-06,0.3513429564943911,0.3513429564943911
Chinese,6,9,6,0,5,1.1337314738162043e-06,0.5156409971579159,0.5156409971579159
Chinese,14,15,3,0,2,1.5482640916821687e-06,0.39900497224693326,0.39900497224693326
Chinese,24,4,6,0,7,3.1976445992461996e-06,0.5545961057947021,0.5545961057947021
Chinese,7,10,7,0,7,3.887130104368648e-06,0.5236709416586319,0.5236709416586319
Chinese,11,14,4,0,4,3.9893388723474585e-06,0.46057686333662695,0.46057686333662695
Chinese,23,6,7,0,6,4.70962096587552e-06,0.38499298843069774,0.38499298843069774
Chinese,14,26,3,1,2,5.520495876977521e-06,0.3111523781359376,0.3111523781359376
Chinese,11,15,6,0,6,5.887070905309289e-06,0.5271371887240676,0.5271371887240676
Chinese,10,12,3,0,3,6.112235225760769e-06,0.5495689451067745,0.5495689451067745
Chinese,21,23,3,0,3,6.423939646563639e-06,0.5476278436774836,0.5476278436774836
Chinese,5,17,5,1,4,8.339864092327067e-06,0.4759512830300579,0.4759512830300579
Chinese,22,23,3,0,2,2.3008352209391552e-05,0.5111528388092711,0.5111528388092711
Chinese,9,13,7,0,7,2.3785851864000306e-05,0.5387277782267372,0.5387277782267372
Chinese,13,32,5,1,3,2.8567317811181204e-05,0.2501612203943636,0.2501612203943636
Chinese,12,15,5,0,5,3.0439574113642627e-05,0.44300153074055365,0.44300153074055365
Chinese,24,2,5,0,4,3.484934625727273e-05,0.31856003869816996,0.31856003869816996
Chinese,12,14,2,0,2,3.636556118131542e-05,0.4064884720239813,0.4064884720239813
Chinese,27,4,3,0,3,4.746407737565908e-05,0.39473534289814455,0.39473534289814455
Chinese,15,17,3,0,1,6.525039932217091e-05,0.44940541371719883,0.44940541371719883
Chinese,10,16,7,0,7,7.846353480267278e-05,0.41334177350293494,0.41334177350293494
Chinese,17,23,7,0,6,8.430291057402382e-05,0.43826674703664587,0.43826674703664587
Chinese,20,21,1,0,1,8.904885788704449e-05,0.5608966793100064,0.5608966793100064
Chinese,3,6,5,1,4,9.389701626295959e-05,0.31052963989244353,0.31052963989244353
Chinese,14,25,3,1,3,0.00010978408594079321,0.436167836544109,0.436167836544109
Chinese,13,47,3,1,3,0.00012320982812141464,0.14438629363372374,0.14438629363372374
Chinese,23,38,5,0,6,0.0001258240560235019,0.49224423259896194,0.49224423259896194
Chinese,7,25,5,1,6,0.00013096366794959087,0.469513189526681,0.469513189526681
Chinese,22,47,7,1,2,0.00013300739253386957,0.3595198542130357,0.3595198542130357
Chinese,13,29,3,1,3,0.0001522830350670933,0.38842893747253066,0.38842893747253066
Chinese,38,7,4,0,4,0.0001533490651460024,0.43190454439230036,0.43190454439230036
Chinese,42,16,2,0,1,0.00015598732132645842,-0.19312712112805192,0.19312712112805192
Chinese,12,5,4,1,1,0.0001613612781863818,0.48381183650151466,0.48381183650151466
Chinese,6,10,7,0,7,0.0001796537009684886,0.46264489914001417,0.46264489914001417
Chinese,11,5,3,1,2,0.00020175247903224394,0.474992636770788,0.474992636770788
Chinese,23,24,1,0,1,0.00020296062279506825,0.5146837270361988,0.5146837270361988
Chinese,32,16,7,1,7,0.0002040899728016904,0.2553130193478089,0.2553130193478089
Chinese,47,4,6,1,3,0.0002325206449404789,0.2848613571036883,0.2848613571036883
Chinese,14,33,7,1,6,0.0002638073926608315,0.35253985206656663,0.35253985206656663
Chinese,36,6,3,0,2,0.0003076628097658424,0.3948081148762779,0.3948081148762779
Chinese,21,27,5,0,5,0.0003804585784815651,0.47106969835604057,0.47106969835604057
Chinese,16,20,3,0,3,0.0003839216085571995,0.44279362917361564,0.44279362917361564
Chinese,11,25,7,1,3,0.00042498618952596494,0.3842854157947516,0.3842854157947516
Chinese,27,2,2,0,2,0.0004672879258913004,0.37132821243248915,0.37132821243248915
Chinese,17,20,2,0,2,0.00047335736506506465,0.4829687774661134,0.4829687774661134
Chinese,13,45,4,1,3,0.00047517192087211796,0.2113183297076509,0.2113183297076509
Chinese,10,48,2,0,1,0.000536553695097698,0.4281487237914089,0.4281487237914089
Chinese,28,21,7,1,7,0.0005452859242582245,0.41475836699511837,0.41475836699511837
Chinese,13,26,3,1,3,0.0006056110209363708,0.23089026706165725,0.23089026706165725
Chinese,5,16,3,1,3,0.0006220760709537378,0.3197428828265922,0.3197428828265922
Chinese,21,39,1,0,1,0.0006259981874930675,0.40134502279023876,0.40134502279023876
Chinese,13,41,4,1,3,0.0006629651850996235,0.25501312457402386,0.25501312457402386
Chinese,32,11,5,1,2,0.0006667461136250497,0.4709436975407811,0.4709436975407811
Chinese,9,25,4,1,2,0.0006725000287441383,0.478960462819906,0.478960462819906
Chinese,5,21,7,1,7,0.0007489973064582291,0.4919115472260349,0.4919115472260349
