language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r
Persian,14,3,1,0,1,0.006850734362532657,-0.20011512462945788,0.20011512462945788
Persian,39,12,3,0,3,0.006932675718246484,0.3403239820455362,0.3403239820455362
Persian,5,45,4,0,3,0.006973922333811005,0.3392931837751256,0.3392931837751256
Persian,4,33,4,0,1,0.007230499494541431,-0.2640516357383354,0.2640516357383354
Persian,30,40,3,0,3,0.007274282030771139,0.3945003771436299,0.3945003771436299
Persian,43,8,7,0,7,0.007424355579178188,0.315426322377797,0.315426322377797
Persian,31,34,1,0,1,0.007619628138783193,-0.24549369658617187,0.24549369658617187
Persian,28,23,3,0,3,0.007835282438938367,0.34815131768363217,0.34815131768363217
Persian,37,28,1,0,6,0.007868116217444382,0.2266843681134184,0.2266843681134184
Persian,44,41,1,0,1,0.007916959932512136,0.2523829976437295,0.2523829976437295
Persian,15,20,3,0,3,0.007975972941363704,0.3425676990963771,0.3425676990963771
Persian,4,41,4,0,3,0.00805175701914134,0.22748430789076568,0.22748430789076568
Persian,8,12,2,0,2,0.00813674387197087,0.34563830663477546,0.34563830663477546
Persian,8,5,3,0,3,0.008291728727455061,0.296107028309484,0.296107028309484
Persian,11,12,1,0,1,0.008362506121228803,0.27942712671230535,0.27942712671230535
Persian,18,31,4,0,2,0.008384674235745251,0.2822461791127261,0.2822461791127261
Persian,5,30,4,0,3,0.00881104052271795,0.36434645589573655,0.36434645589573655
Persian,4,34,3,0,1,0.008811264406029173,-0.25832784771049205,0.25832784771049205
Persian,10,11,1,0,1,0.008836304994439983,0.25361450516713024,0.25361450516713024
Persian,39,20,3,0,3,0.008905398206393057,0.38650705499005694,0.38650705499005694
Persian,7,5,4,0,4,0.008915194817188733,0.27692931817041866,0.27692931817041866
Persian,22,48,3,0,3,0.009016514753701316,0.19125753990614644,0.19125753990614644
Persian,38,44,2,0,3,0.00901914113487615,0.3835798194959119,0.3835798194959119
Persian,37,34,2,0,1,0.00913926216046986,-0.22785392658370743,0.22785392658370743
Persian,42,33,1,0,5,0.009204630251863308,-0.22632056919870547,0.22632056919870547
Persian,40,5,4,0,3,0.009241143205118655,0.27496561173469475,0.27496561173469475
Persian,43,9,3,0,3,0.009285262141704291,0.3103131408736396,0.3103131408736396
Persian,37,38,2,0,2,0.009300154986760756,0.3257377148832221,0.3257377148832221
Persian,38,50,2,0,2,0.00930544533715533,0.31089900456754893,0.31089900456754893
Persian,26,4,5,1,3,0.009331911255591406,0.2013171210172579,0.2013171210172579
Persian,5,11,4,0,3,0.009509030973410092,0.26605149439267184,0.26605149439267184
Persian,22,44,1,0,5,0.009548689015463626,0.21510102222635027,0.21510102222635027
Persian,4,37,4,0,3,0.009651851155608234,0.39569445653278756,0.39569445653278756
Persian,3,2,6,1,2,0.00973045526440102,-0.22977764714135318,0.22977764714135318
Persian,33,6,3,1,1,0.009737806105529578,-0.21693715230888433,0.21693715230888433
Persian,34,8,4,0,5,0.009827968271807623,0.20431326301316005,0.20431326301316005
Persian,12,15,4,0,4,0.009869157086048495,0.24691423690469538,0.24691423690469538
Persian,39,21,3,0,3,0.009899325546358306,0.2939241316186527,0.2939241316186527
Persian,4,43,4,0,3,0.01004399558159031,0.35240386516240896,0.35240386516240896
Persian,6,30,4,1,1,0.010105579845034974,0.31124305869821217,0.31124305869821217
Persian,39,19,5,0,3,0.010164669746189256,0.48176436295889397,0.48176436295889397
Persian,29,4,4,0,3,0.01021832598080837,0.3026109435466906,0.3026109435466906
Persian,19,11,1,0,1,0.010314525890438263,0.24775509075225458,0.24775509075225458
Persian,22,8,1,0,4,0.010420889685861776,-0.14674585433949888,0.14674585433949888
Persian,4,10,4,0,2,0.010778128436989,0.18969843792457647,0.18969843792457647
Persian,6,7,1,1,1,0.010965547283957166,0.24711285897393495,0.24711285897393495
Persian,39,30,4,0,3,0.011030223932642922,0.2814405252397709,0.2814405252397709
Persian,3,6,5,1,1,0.011202296105287363,-0.2208376290710914,0.2208376290710914
Persian,8,48,3,0,3,0.011262118731211976,0.3807853541734219,0.3807853541734219
Persian,38,10,3,0,1,0.011468447605163518,0.3465411372107358,0.3465411372107358
Persian,12,50,1,0,1,0.011577273073302736,0.3050011034084221,0.3050011034084221
Persian,43,5,5,0,4,0.011664377959280343,0.28777706480453824,0.28777706480453824
Persian,45,28,3,0,3,0.011757086828016657,0.39545681488765266,0.39545681488765266
Persian,16,45,1,0,1,0.011779899354170844,-0.1809793575496978,0.1809793575496978
