date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2026-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11200099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11017897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5045954,0.0,0.0,0.0949626,0.0,0.0,0.07932541,0.51969614,0.0,0.18584621,0.30263863,0.0,0.09075564
2026-01-02,0.05385416,0.0,0.0,0.0,0.08487751,0.23637327,0.0,0.12993507999999998,0.37106737,0.24016253,0.0,0.240122,0.17906061,0.0376874,0.0376902,0.5343892299999999,0.16482866,0.0,0.15746562,0.0,0.0,0.0,0.0,0.08864228,0.0,0.23751371,0.0,0.49241572,0.08461356,0.04103892,0.1980352,0.0,0.0,0.0,0.19501601000000002,0.09009552,0.07701276,0.31674071,0.38996236,0.15348346000000002,0.37388612,0.09375728,0.1564685,1.32572662,1.1803377,0.0,0.57640212,0.1461051,0.09849896,0.21673377
2026-01-03,0.02692708,0.0,0.0,0.0,0.60861628,0.0,0.0,0.33792699,0.42342436,0.20333873,0.2146142,1.3428840800000001,0.08337108,0.4687904,0.0188451,0.45193858,0.09065994,0.0,0.40670898,0.0,0.25039236,0.0,0.0,0.27687621,0.96488253,0.12385788,0.32282671,0.8410409700000001,0.04230678,0.12763187,0.0,0.41879694,0.0,0.0,0.50718541,0.04504776,0.10065879,0.67965636,0.0,0.43784469,0.94337823,0.04687864,0.12362444,0.9373215300000001,2.4885260799999998,0.0,2.06290166,0.07305255,0.34997727,0.15728852
2026-01-04,0.15875156,0.0,0.0,0.0,0.1718942,0.32441868,0.0,1.32897316,0.48869033,0.29483495,0.06282305,1.28508706,0.0,0.0,0.0,0.0,0.0,0.09338864,0.0,0.20423642,0.09177685,0.0,0.15637665,0.15526928,3.92720661,1.69128163,0.35610615,0.82186006,0.38959819,0.34066803,0.44628347,0.0,0.96627041,0.53730615,1.99461957,0.03601173,0.16834841,1.14826134,0.3617766,2.07737903,0.71815998,0.03747535,2.54565754,2.06537541,4.04989529,0.0,1.43948177,0.46960018000000003,0.20201273,1.39284354
2026-01-05,0.49350049,0.02,0.02,0.17727024,0.58290728,0.38648876000000004,0.07785293,0.43330799999999997,0.74030507,0.48735890000000004,0.22260666,0.60151537,0.31160498999999997,0.57249761,0.11019522,0.35983953999999996,0.1289052,0.14662635,0.07601537,0.49360498999999997,0.40379206000000006,0.02,0.24245042,0.02,0.89823509,1.9333229,0.56452852,0.75944097,0.28856769000000004,0.62430557,0.53562384,0.26610249,0.23040339999999998,0.62526784,1.11843315,0.07619108,0.07771753,1.14915149,0.37094761000000004,1.49306841,0.77852901,0.49797901,0.6774739,2.50942459,6.2764673,0.02,1.27001837,0.04806246,0.19625781,0.58583446
2026-01-06,0.38380244,0.21449512,0.0,0.0,0.78593565,0.0,0.0,0.70068744,1.30367506,1.6143411,0.11751723,1.46051119,0.28574477,0.30612694,0.12380342,0.25996825,0.43988871,0.0,0.05359894,0.23500664999999998,0.18931301,0.58079271,0.54300978,0.13606546000000003,0.1059481,0.62868748,0.88278428,1.06129302,0.62760763,0.0,0.1508687,0.36424661,0.85412072,0.11380144,1.08507417,0.0,0.1094666,1.6266444500000001,0.0,1.51620491,1.27118822,0.39580641,0.57615564,2.92090112,5.67265257,0.0,1.66707673,0.0,0.19707991,0.43810747
2026-01-07,0.3737034,0.0,0.0,0.0,1.7063073500000001,0.12069767,0.0,0.36282352,1.4128513,0.32939372,0.0,1.52235545,0.13653273,0.30832813,0.1423621,0.6888123,0.20300922999999998,0.12539632,0.47197060999999996,0.27715693,0.0,0.5935546,0.22754789,0.29642976,1.5816950300000001,1.05718131,0.2813713,1.27585009,1.9958141,0.31569403,0.40888657,0.26324726,1.16707823,0.44732311999999996,0.42889561,0.0,0.23837789,0.5506982,0.0,0.33766705,1.22301025,0.31641277,1.4766200299999999,1.81402188,6.24833399,0.0,2.66293669,0.10572754,0.61993199,1.88399214
2026-01-08,0.44745246,0.02,0.02,0.02,1.54658512,0.02,0.02,1.10951178,0.71545568,0.84397092,0.15875877,1.03780846,0.76648308,0.31156314,0.45813897,0.11240403,0.1899284,0.32043924,0.18233755,0.02,0.02,0.12463249,0.02,0.435515,0.35786830000000003,1.1618293400000002,0.5610482299999999,0.92960701,1.54726208,0.76836273,0.95536632,0.21539313999999998,0.75678797,1.1131093,2.1523293,0.47036274,0.45428461,1.54898229,0.02,0.30328917,1.21469574,0.60839809,0.9437134199999999,2.31123983,5.2774182,0.57049516,2.18284685,0.12729934,0.37576685,1.1512589500000001
2026-01-09,0.5062948700000001,0.0,0.0,0.27171994,0.27815396,0.20525707,0.2822605,1.29608428,0.73843813,2.15593383,0.52819694,0.80030653,0.01590439,0.23615026,0.21158950999999998,0.29343423,0.55787389,0.0,0.2274974,0.16023068,0.0,0.10048161,0.29725727,0.15262007,0.15504531,1.16309601,1.37969257,0.30998454,0.47701298000000003,1.62954178,0.96672238,0.30752302,0.34683239,0.94284419,1.24452171,0.03397196,0.5549053500000001,0.84952274,0.18026309,0.28081638,1.93191478,0.0,0.66484896,1.71810083,2.3933734,0.61290024,2.49266724,0.03815756,0.21490259,0.7951527300000001
2026-01-10,0.38666522,0.0,0.0,0.0,0.23177136,0.0,0.0,0.77329477,0.83762836,0.32205669000000003,0.16765463,1.90032162,0.0,0.36688732,0.16213497999999998,0.16174965,0.69829334,0.16218159,0.6670999599999999,0.12667756,0.08587735,0.0,0.84168124,0.32808051,0.54933639,0.6554175,0.24542443,0.14573676,0.84608465,0.12991534,0.17768014000000001,0.08270343,1.02393253,0.51222686,1.32590015,0.08514747,0.11933882000000001,1.87353153,0.17285676,1.0628682600000001,2.35407149,1.16410634,0.66555507,2.0261316000000003,3.87513281,0.0,2.61769844,0.74856126,0.43240955999999997,0.88817628
