date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2026-01-01,0.05389825141420831,0.011343377688536284,0.0,0.0,0.022616481972637832,0.004024173627295763,0.013318118331876046,0.019865911114551264,0.03508351796191537,0.02935799454304169,0.013659268119981109,0.027029676239224705,0.001946764473055569,0.013571721311246948,0.007798520019911116,0.006294755973518527,0.005915219802336732,0.004415027670846879,0.0038699632013701195,0.016132479402891437,0.0026546225599692495,0.001796665749268083,0.02125584537341918,0.005524824694956999,0.011535354710303035,0.014019248333666166,0.06468894463324838,0.015562189614201336,0.02331132048505018,0.022467791546726276,0.016800444298213903,0.0047123015013931105,0.03385455774601164,0.0017913153237225073,0.03800340158639167,0.00197019660077497,0.03838238392778481,0.02044929494582799,0.0,0.009425359598532834,0.026913724536801003,0.0,0.09187803746862477,0.052026261834960674,0.06974411315679349,0.01262103598967073,0.05404393779755899,0.021988066864650387,0.023955731337759318,0.008481804915272693
2026-01-02,0.03882208490219577,0.07023138473419022,0.016681064616906827,0.0,0.011142977456034042,0.005667659250347666,0.0024915698492587643,0.02123268147986108,0.027600472222328077,0.020313492674439704,0.008170617457808586,0.03224009177179696,0.0061832977575025086,0.009424944024223912,0.0030554858190713517,0.006564715369215095,0.00962532342708936,0.0,0.0034586511919649844,0.007375968950820317,0.004955888205996485,0.0025281499984906564,0.012991130738512756,0.013521312529241006,0.007882584472905919,0.014788240588186124,0.01826529148163266,0.02740236714781948,0.029678784609146993,0.02244913088211992,0.009427242083924033,0.006961733428679562,0.05036098982068,0.009556584621160248,0.033379749681564326,0.01740217416871512,0.021207929539577355,0.014282048200428627,0.0,0.01487236715530008,0.06158589100800842,0.0014245562678062349,0.06951102906297849,0.0417151211691253,0.05201116011820229,0.001521652834912446,0.04876863638879484,0.03474728923298669,0.027274771774761328,0.029243709833287335
2026-01-03,0.05505426634016417,0.012219918326145149,0.023972110083937983,0.008218070681440353,0.02484152165205401,0.0023738010770350195,0.008411411955836426,0.014187926560281615,0.028116069199147414,0.024124991848553934,0.015557349402613328,0.07416969338774333,0.008830448720295817,0.024713106652129554,0.010979214209227916,0.008263506857884214,0.010443831170327161,0.0006142887251288499,0.0035933251939647116,0.00966480685705992,0.01706666518603922,0.004380229899384179,0.01504856577546163,0.001932329116510395,0.013003844109997742,0.05790097682868572,0.009197977837726681,0.018304673322565884,0.018693125969396204,0.02037149930174226,0.013567237442999668,0.020548415085951916,0.010728404503493098,0.02070976165448446,0.012913215188482426,0.005657632741770021,0.02808949282661403,0.03349272203912194,0.0,0.015608358618269596,0.04215491252422261,0.0046599427423568976,0.01970741087076035,0.04995102281375431,0.10833592140686124,0.000971865489624393,0.04290084252378382,0.003181232351069864,0.00299197960608315,0.01958008332181564
2026-01-04,0.04568882524227411,0.008945920269034723,0.0028346362367113105,0.015895810341190454,0.021582080606838527,0.0001750406495325098,0.0,0.028031785548604454,0.024114620739339867,0.03395831893138527,0.00970388059449754,0.05200883083325593,0.006792779357706784,0.007149337539895416,0.009634650204815222,0.012218173129577325,0.008250553839740837,0.012671947220957868,0.0060722040972178756,0.003123165457790302,0.004672782861997697,0.013708102416839587,0.0043861859785830504,0.003276074159247869,0.004898272667426777,0.04429876517589482,0.0083739724762327,0.03685982633699723,0.026478515027510145,0.014707629950345592,0.008418604878876473,0.02435551366166807,0.03681295815513035,0.02870849580904779,0.03284069717697735,0.0042957351992682965,0.013025725273273482,0.02483208593489048,0.0019786387033544303,0.03007778594034056,0.03824240010466743,0.01642061592615129,0.043420409720436794,0.052857779925047046,0.07550660527325362,0.0026318194832538385,0.027222421586724593,0.005075138316961183,0.022206458139954765,0.040557422899280444
2026-01-05,0.036417502095376524,0.009681110554683603,0.002147281769602001,0.02208314525736777,0.024538286539352614,0.0024813339039520326,0.0041313873805679194,0.012292930434324958,0.014539000008865245,0.02095017714692084,0.009972044396324417,0.02321243306293441,0.010501029640549409,0.01963731165831543,0.01616316690009949,0.006664267321136749,0.016083012265904275,0.011249150494664116,0.018696902084571282,0.005626599210747926,0.008883137322489718,0.006242451284294177,0.0050952923201800565,0.007012922748178611,0.012757928361437762,0.05441573936244862,0.016350741595335817,0.02368383373395356,0.01960288409731883,0.024237384587949624,0.018174630437911357,0.012794728117557759,0.028283709895294943,0.026573095747910423,0.015354106228874453,0.0013963494520709448,0.009111440310433806,0.018025986413430478,0.0,0.030273436237971605,0.019113321597020314,0.01693627122983919,0.04489555880786314,0.04294030935545141,0.06964012772539031,0.0015083981716514621,0.04250252728201373,0.021358684708145538,0.07274898437362742,0.04301794636769387
2026-01-06,0.04747407829085516,0.00316744169558015,0.00026006098207319794,0.0076943486586533,0.055003976770981074,0.009617133747423984,0.008232629640651974,0.011104171514882811,0.03692013775796782,0.017382440084629705,0.007310781248041755,0.05734838766321026,0.004256069998859981,0.005549653569942058,0.011584996782611162,0.005337978123570185,0.008306458033489342,0.029129343563626068,0.018192478298698446,0.008044648301416612,0.004728286070162066,0.009272108658230686,0.0023425345529439643,0.010322171157949419,0.0,0.03812920677550111,0.01249070071093999,0.027492278474778857,0.025399147671768086,0.01761856133456646,0.01837569499507794,0.009630732050991768,0.038213787757621305,0.018516645441468756,0.013282331157156518,0.011880709193246238,0.009088865176136912,0.02908379418863827,0.0013340430353569529,0.0072851894623343245,0.03404159159802458,0.0198835747268169,0.05312670427148392,0.04653857257682003,0.09684411167048819,0.0,0.04274875802426373,0.0012627838389474687,0.024640163296971388,0.02450973740414918
2026-01-07,0.0437873402703127,0.011356435188861043,0.0029330005559719315,0.0003972169660925211,0.04366652385634462,0.03193627770142495,0.007092101251650628,0.016623842782696602,0.03135703997644813,0.01707664740404204,0.006152456836496662,0.031914115770358374,0.008020890632306116,0.00827487297750154,0.008112282701403996,0.00503536752453398,0.011897233810333923,0.01047807118758893,0.008996927875098999,0.004993052007231317,0.004791500696594587,0.024311296035209463,0.0029724311767186933,0.0023701555896395356,0.005690416973758535,0.03918462191881911,0.013047695949931146,0.02413521169012686,0.03797012577912915,0.021180193685847174,0.01472113050407888,0.013870933813192389,0.0389048748839312,0.015768598919389004,0.015459468574113714,0.009963104221325875,0.012980538432592503,0.036516435777023806,0.00048553910415147044,0.011434046913111378,0.032365357150322245,0.008399551253544177,0.03630313522499075,0.045676238410979376,0.09393637572225268,0.0008810306219656305,0.05031540538321541,0.011684150913473598,0.00810861139105385,0.0564701260128188
2026-01-08,0.023270998152589716,0.014589977022981286,0.0022134194413209528,0.0023915882265341942,0.027991188624290828,0.009146579821632316,0.007131739445917514,0.01318733776933396,0.022070613665486554,0.011347074122754274,0.0030619964514598096,0.0289315973167585,0.00698034066072929,0.003259402713326544,0.008033813932741881,0.01365116459219735,0.017362833754544706,0.006813263651227348,0.00993776991582969,0.009417521784502357,0.008769690101653915,0.019290004410551405,0.005382919537741046,0.0011986830852324139,0.010760602907252899,0.029686197971669343,0.018883563662508002,0.01141276767421754,0.042625859666005475,0.03681031040823393,0.004559092340709432,0.021001976842057922,0.055374344257359195,0.01359078440522503,0.016911668987767914,0.005813656640947342,0.016482766183628754,0.025132103855263647,0.0,0.02871617797076278,0.0491122921019741,0.03411985124684098,0.040178222093624504,0.038920019101794406,0.07831761184889495,0.014798078518502875,0.05943127697143109,0.013806982442810263,0.03091847638403596,0.027203797315143732
2026-01-09,0.020557390004469,0.008049650653923837,0.0011751297104003907,0.005440228262052225,0.019883069497076033,0.002921448696287272,0.005590784783824084,0.018862744351926686,0.040127648849303116,0.018682488554786054,0.009115787538213578,0.042021418994642346,0.010042164060154096,0.016246210945560773,0.004455030145896021,0.018254956670635137,0.019632307250644708,0.0022903317396283335,0.007497883987137223,0.0103331960167391,0.010046359350010081,0.0036386326094866596,0.009662057248477261,0.006621752465207628,0.004659244058983894,0.03669300152971588,0.013435883626109252,0.02381023580227759,0.023775838700820836,0.03382946022474554,0.02141423659885817,0.009935592321000492,0.0597645200129923,0.01813624485901513,0.022142376381625157,0.0022969165947022284,0.021832375294601244,0.019529717540477477,0.00027077855078350263,0.01501393311920593,0.034528874862578746,0.014558970800266444,0.03217183710844316,0.05244771189545966,0.0858834669027283,0.003933217319695628,0.047017228778337083,0.010384602683416944,0.02725400761462044,0.054131054432057485
2026-01-10,0.03080260381930241,0.01239286643250567,0.0024586607150662416,0.010028943892072682,0.012197483178475391,0.006456645875065601,0.0034981214296819427,0.017028039370485092,0.05245721858808165,0.011755267384684211,0.005978124128881944,0.024076586753675105,0.005883033097105725,0.0106578193684628,0.012260312226114383,0.009379667622025292,0.005407042700129219,0.016802205005334032,0.00991094135235268,0.008179316669263274,0.011433556749661445,0.006668106748148605,0.01272924738499341,0.007649902383380921,0.002431037619819377,0.026389712627425302,0.012440567861092244,0.018799600005968125,0.0352778912810406,0.016855073894239705,0.022831838181851374,0.012360760480114526,0.03395484461395392,0.020566182625576565,0.02651855992905351,0.002459478810304596,0.01788483421202693,0.04345666168046243,0.0005632414287502353,0.02617689794481806,0.032284834454693594,0.005169879128625358,0.05200473303238245,0.05505170993811165,0.07549724486523722,0.002612693413527839,0.09326114764865433,0.007258545716590014,0.012092491035584917,0.03970782469514534
2026-01-11,0.042407926526656814,0.010648332195096711,0.0042686100048097,0.0034719522574331854,0.008094055079542596,0.01273555170449076,0.004902669653411458,0.021553576503158957,0.1029090510314468,0.012743383465062966,0.003373122257321827,0.034447986165575185,0.010729849659977295,0.005836497753055208,0.007170228458783356,0.004657573455952195,0.011735093252659258,0.0016339438046579647,0.0062526002887353235,0.013788828818353608,0.011366318886046554,0.0065064835988805445,0.007707893952346922,0.01080443966006134,0.0,0.05339494421509289,0.00530369387921543,0.0266736579878013,0.026508022565079458,0.008014975924523916,0.006740741204778299,0.015208312341079788,0.03622909518166658,0.01853212347158549,0.025277730521439692,0.003911170849477375,0.013196097690925179,0.03356592165753906,0.0006454536626991027,0.024985949112660222,0.019427376078228028,0.014277636002002967,0.02583088284600663,0.04494850829008282,0.0821428618531187,0.004068825356697267,0.07347697170250926,0.007342731275879133,0.03778671771863292,0.032763630177761835
2026-01-12,0.03763474183839602,0.018463478662431834,0.004082066741628059,0.0017361382498988281,0.008456672706131062,0.007375692610617925,0.007062731737287285,0.02006430579602286,0.10955121692783806,0.0259530301078354,0.016655821723316765,0.03369271703831158,0.004035008829075231,0.022256470404480876,0.007641916493725366,0.007946205085515239,0.014993377308262076,0.0055784242151770535,0.020964948755876293,0.0190335637101453,0.013778065611002819,0.004608424362220743,0.007142383339113035,0.00529272819617564,0.005959234214622475,0.03430711844518382,0.007983731201965442,0.01803051822616915,0.023619250451039932,0.017799514100291975,0.015462985414374297,0.005335724361161568,0.015332078666992122,0.017006483713097358,0.040478525523574976,0.004311581450031678,0.011823983186664104,0.03006058864554284,0.000747389562018365,0.022439487103243467,0.03239169412758492,0.012655593379627779,0.04431552668303566,0.05525237380303054,0.056280273655902525,0.0009696515034422553,0.05011074949012999,0.0091401495497959,0.014115039639638297,0.03007062345135347
2026-01-13,0.030197313660376507,0.02081038509694947,0.0036700223263693055,0.0014859707919320823,0.011479885444407934,0.0077022942566631405,0.005262546979676977,0.024468260641141763,0.03766250217448887,0.04937732761887354,0.008555452078360847,0.024834000096551092,0.003552921484796741,0.004872938266844265,0.007464363118072837,0.006393838068673879,0.014535780444105372,0.0,0.013317515741255694,0.0800211404376217,0.018121767324938445,0.0015837697523184392,0.002857635989816076,0.00826164945462756,0.005677268712309182,0.023215572027404405,0.004399310643128782,0.022495263958168792,0.020496643067277564,0.02100733187910819,0.031583729897863004,0.005085376781674717,0.02409956826494064,0.019863507671300646,0.03253479568984805,0.010468601979161527,0.028731088660521677,0.014460024008469307,0.00037798499996257584,0.01510392143414813,0.027586001680437035,0.03843366484767984,0.02734964925471786,0.05415244048968789,0.047928240638818995,0.0025861199997439487,0.04770067336161381,0.015246101780668705,0.021189438215723822,0.05173839880675859
2026-01-14,0.03662443815361018,0.015561789802903502,0.0044287203709344825,0.003065779016685939,0.019116816015531054,0.008600152657925134,0.005684366164505555,0.018206690548836744,0.04994966749068713,0.07616997752026264,0.007998176817197455,0.037030416143998796,0.009899001535580092,0.013259662795063774,0.0054135635478602855,0.006374211771530889,0.015799405830785436,0.0027451035028770356,0.005751611958854086,0.03164427539985889,0.01685360265252568,0.004359037380325863,0.0059532645755445935,0.005008877473358679,0.0032412268670384495,0.03067041226965487,0.006292073360369671,0.023606130405117484,0.026376224749099668,0.019189403819221885,0.0153800276534897,0.008691472798052307,0.021370999098168506,0.020986876995616063,0.03587879460269612,0.008156736303075032,0.022960515265352935,0.014203418121549165,0.006313744481850821,0.017839896810758947,0.025481248394544978,0.012636457515097645,0.029155998812701683,0.04670024945542974,0.06307473944471746,0.0031739828951198243,0.049114288192168225,0.006576457425604186,0.015558744148699887,0.06187127098756085
2026-01-15,0.02457164859633992,0.026055539842083957,0.006180295397970807,0.0029252365006615304,0.01233659452863618,0.004062338345132325,0.008051003694798253,0.0231923237101489,0.03575185224822769,0.064162789005142,0.012646771763973686,0.026964825142544988,0.004121168114777221,0.007173634016489399,0.015441078218419528,0.012269599920273327,0.022435493340718014,0.008887473096567945,0.01350251941461085,0.029077917448834752,0.019525613383850855,0.003669242169618586,0.004021691340482821,0.009282898396508006,0.01346856374637366,0.026634482561564914,0.011912700334658037,0.030256724408555202,0.021713986427544133,0.015144222273418106,0.02188289951527299,0.008605819133148757,0.017395821768788393,0.026882502147069817,0.02718600541926692,0.007671601620680886,0.025838834680573932,0.025443901915196583,0.0005698071895177769,0.01351826070494939,0.03282380035585823,0.021405440851194456,0.0358765171331467,0.054008336782865596,0.06335168960339803,0.0,0.03687075059037588,0.006486568670170714,0.009829631945449396,0.048911582584149994
