language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
chinese,2,21,1,0,2,0.9322678328381102,0.13643361686539868,0.13643361686539868,False
chinese,2,22,1,0,7,0.12244589284642995,0.23967458783530396,0.23967458783530396,False
chinese,2,23,2,0,1,0.11765190520509806,0.25905259189519136,0.25905259189519136,False
chinese,2,24,2,1,1,0.7424304931866741,0.2164216521403968,0.2164216521403968,False
chinese,2,25,1,0,1,0.0834915173384696,-0.3457894234201918,0.3457894234201918,False
chinese,2,26,1,0,1,0.7452839957989044,-0.3131543842032473,0.3131543842032473,False
chinese,2,27,2,0,1,0.5479716373408173,0.27686944010539644,0.27686944010539644,False
chinese,2,28,3,1,2,0.02227076375917857,-0.18169328224257006,0.18169328224257006,False
chinese,2,29,2,0,6,0.596040623091221,0.15203400968384465,0.15203400968384465,False
chinese,2,30,1,0,6,0.9317824652900485,0.09254300384839859,0.09254300384839859,False
chinese,2,31,2,0,2,0.15846417673355387,0.27590681407298884,0.27590681407298884,False
chinese,2,32,1,0,6,0.8964077930864058,0.1496456395450391,0.1496456395450391,False
chinese,2,33,1,1,2,0.08469750781012311,0.17303875540210534,0.17303875540210534,False
chinese,2,34,1,0,1,0.4599615533856327,-0.16930758254763606,0.16930758254763606,False
chinese,2,35,2,1,2,0.13800204261247767,0.1612585686887196,0.1612585686887196,False
chinese,2,36,2,0,1,0.4148255206009772,0.2819925801765023,0.2819925801765023,False
chinese,2,37,2,0,4,0.9503541882410355,0.17158224157321306,0.17158224157321306,False
chinese,2,38,4,0,4,0.0462912252543505,0.1637383289129277,0.1637383289129277,False
chinese,2,39,3,1,6,0.9996051057848027,0.2678516189433234,0.2678516189433234,False
chinese,2,40,3,0,6,0.6284182234867473,0.14258417911419222,0.14258417911419222,False
chinese,2,41,4,1,5,0.40473871434089154,0.12425294767741019,0.12425294767741019,False
chinese,2,42,2,0,1,0.7698427737222615,0.22283297685279946,0.22283297685279946,False
chinese,2,43,3,0,1,0.42325669766023655,0.19248004171390046,0.19248004171390046,False
chinese,2,44,3,0,1,0.6969835968439817,0.3022288684963403,0.3022288684963403,False
chinese,2,45,1,0,2,0.023878690642325822,-0.158104810954347,0.158104810954347,False
chinese,2,46,3,0,1,0.6437198726626994,0.22935418007247482,0.22935418007247482,False
chinese,2,47,1,0,6,0.9509903913161838,0.21494638177897557,0.21494638177897557,False
chinese,2,48,2,0,7,0.8385544998340348,0.16382660717510908,0.16382660717510908,False
chinese,2,49,2,0,1,0.6706002027060401,0.31389549283768015,0.31389549283768015,False
chinese,2,50,3,0,1,0.8956509058172699,0.29528783387196766,0.29528783387196766,False
chinese,3,1,2,0,1,0.790521542387649,0.2552888623321718,0.2552888623321718,False
chinese,3,2,1,0,1,0.8753784126436859,0.29806270955186887,0.29806270955186887,False
chinese,3,4,2,0,1,0.8930299581612081,0.31581908668120445,0.31581908668120445,False
chinese,3,5,6,1,7,0.11726586685286479,-0.12318394139098954,0.12318394139098954,False
chinese,3,6,7,1,6,0.02733503543796635,0.21428878132388304,0.21428878132388304,False
chinese,3,7,1,0,1,0.9995001497100855,0.30333524592144007,0.30333524592144007,False
chinese,3,8,2,0,1,0.5321760897465584,0.3150783889411164,0.3150783889411164,False
chinese,3,9,2,0,2,0.7212024740162031,0.3164253834341234,0.3164253834341234,False
chinese,3,10,1,0,2,0.09439421295944056,0.22341575965117666,0.22341575965117666,False
chinese,3,11,2,0,1,0.8021143295504016,0.30458083896766996,0.30458083896766996,False
chinese,3,12,1,0,1,0.1304436672336402,0.2570209265405621,0.2570209265405621,False
chinese,3,13,3,1,7,0.1892621420521771,-0.12005757842667887,0.12005757842667887,False
chinese,3,14,2,0,5,0.15882986973150062,0.18209528343832854,0.18209528343832854,False
chinese,3,15,2,0,2,0.01067542794637183,0.32634939767004095,0.32634939767004095,False
chinese,3,16,2,0,1,0.6406118158561722,0.29440366664046225,0.29440366664046225,False
chinese,3,17,1,0,1,0.04341303278931435,0.31460912466767105,0.31460912466767105,False
chinese,3,18,2,0,2,0.7853597203876577,0.24236724860382447,0.24236724860382447,False
chinese,3,19,3,1,7,0.42760595958871017,0.20620799764360442,0.20620799764360442,False
chinese,3,20,1,0,6,0.6349684420713766,0.22868619157467457,0.22868619157467457,False
