language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
english,2,50,1,0,3,0.2559586483535196,0.14298566088642192,0.14298566088642192,False
english,3,1,1,0,5,0.3546040758945709,-0.13279566543906482,0.13279566543906482,False
english,3,2,1,0,5,0.8855771945970946,0.3744123276630444,0.3744123276630444,False
english,3,4,2,0,4,0.529366054806631,-0.1032254207757287,0.1032254207757287,False
english,3,5,1,0,1,0.19408493330924464,-0.1283893076421173,0.1283893076421173,False
english,3,6,1,0,5,0.4809670689055402,-0.08103480338477544,0.08103480338477544,False
english,3,7,1,0,5,0.5547674159582379,-0.1284170317047881,0.1284170317047881,False
english,3,8,1,0,6,0.26255809931852797,0.11771722345494086,0.11771722345494086,False
english,3,9,1,0,5,0.8283077802618077,-0.10469093573770784,0.10469093573770784,False
english,3,10,1,0,7,0.2915149589165297,-0.14627390746447433,0.14627390746447433,False
english,3,11,1,0,7,0.023432249824058112,0.22429011747757338,0.22429011747757338,False
english,3,12,1,0,5,0.6110335346474802,0.17058899831812177,0.17058899831812177,False
english,3,13,1,0,5,0.7940090456944091,-0.1565778278964195,0.1565778278964195,False
english,3,14,1,0,4,0.7954628409405371,0.10595644701530862,0.10595644701530862,False
english,3,15,1,0,1,0.45627880344121785,-0.07622698463899445,0.07622698463899445,False
english,3,16,1,0,5,0.7186912950679558,0.2710110433206154,0.2710110433206154,False
english,3,17,1,0,7,0.6158434759438071,-0.09727221693610627,0.09727221693610627,False
english,3,18,1,0,4,0.4497695815846289,-0.1054802451726314,0.1054802451726314,False
english,3,19,1,0,4,0.39298701757746335,0.08990622540949868,0.08990622540949868,False
english,3,20,1,1,1,1.5989106956085839e-06,0.47419511827929883,0.47419511827929883,True
english,3,21,2,0,2,0.21098660162130717,0.17126938044493806,0.17126938044493806,False
english,3,22,1,0,5,0.6514589908716136,0.32604319874674126,0.32604319874674126,False
english,3,23,1,0,6,0.9592062695721364,0.19629329234713,0.19629329234713,False
english,3,24,1,0,7,0.4036221176283097,0.12129651637591694,0.12129651637591694,False
english,3,25,1,1,6,0.8038321220434157,-0.14086448569419074,0.14086448569419074,False
