language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
chinese,1,32,3,1,2,0.18545743751421526,-0.2881405469179318,0.2881405469179318,False
chinese,1,33,3,0,1,0.19125997186315774,-0.15521988955466526,0.15521988955466526,False
chinese,1,34,3,0,6,0.7095174975155064,-0.4176137132941283,0.4176137132941283,False
chinese,1,35,4,0,4,0.2999534371499502,-0.09497337936271509,0.09497337936271509,False
chinese,1,36,5,0,7,0.9824421026991769,0.09536620767372611,0.09536620767372611,False
chinese,1,37,3,0,7,0.28116841310791935,0.21849375379772124,0.21849375379772124,False
chinese,1,38,3,0,5,0.7637387140101618,0.0734197931380979,0.0734197931380979,False
chinese,1,39,3,0,2,0.5738396014920673,0.06241741134448727,0.06241741134448727,False
chinese,1,40,3,0,7,0.9192582101293179,0.14272453662043358,0.14272453662043358,False
chinese,1,41,3,0,1,0.07114474956669503,0.3082049062024792,0.3082049062024792,False
chinese,1,42,4,0,7,0.1326528848490134,0.12266170981352524,0.12266170981352524,False
chinese,1,43,4,0,1,0.7161434035010688,0.182584188390465,0.182584188390465,False
chinese,1,44,5,0,5,0.049157484606881206,0.23197051273833927,0.23197051273833927,False
chinese,1,45,3,0,2,0.3322661404753124,0.2754957625597727,0.2754957625597727,False
chinese,1,46,3,0,3,0.7440283360426152,-0.09472673397265312,0.09472673397265312,False
chinese,1,47,3,0,4,0.881430763723649,0.27050453707294214,0.27050453707294214,False
chinese,1,48,5,0,5,0.8093012119510217,-0.1648183467490557,0.1648183467490557,False
chinese,1,49,6,0,5,0.04234503636073528,0.43539782062752636,0.43539782062752636,False
chinese,1,50,5,0,6,0.04871633005361949,0.41691182168927976,0.41691182168927976,False
chinese,2,1,3,1,6,0.5916826118177425,-0.16975030369870536,0.16975030369870536,False
chinese,2,3,3,1,7,0.08984793939124129,0.0682007760752408,0.0682007760752408,False
chinese,2,4,3,1,3,3.057886560781381e-07,0.40844748590557267,0.40844748590557267,True
chinese,2,5,2,1,2,0.28489651152863676,-0.1938580732415513,0.1938580732415513,False
chinese,2,6,2,1,3,0.8774803361610546,-0.09446071780777908,0.09446071780777908,False
chinese,2,7,2,1,6,0.7268273063864048,0.33203857911614293,0.33203857911614293,False
chinese,2,8,2,1,7,0.3653736920708472,0.3495231788644174,0.3495231788644174,False
chinese,2,9,2,1,3,0.6970680158845988,-0.17446293611102734,0.17446293611102734,False
chinese,2,10,2,1,4,0.7042268397422979,-0.09779092853183209,0.09779092853183209,False
chinese,2,11,2,1,6,0.3467893188640561,-0.1804624376641287,0.1804624376641287,False
chinese,2,12,2,1,1,0.523944344703775,0.13077991050050597,0.13077991050050597,False
chinese,2,13,2,1,5,0.8738323917029734,0.07036588506264158,0.07036588506264158,False
chinese,2,14,2,1,1,0.5140763424967774,-0.15013943543284958,0.15013943543284958,False
chinese,2,15,2,1,3,0.9805627636212007,-0.11789646801519725,0.11789646801519725,False
chinese,2,16,2,1,7,0.7289705308522624,0.15425062040865467,0.15425062040865467,False
chinese,2,17,2,1,1,0.886436614619615,-0.10711764096631848,0.10711764096631848,False
chinese,2,18,2,1,3,0.932823193341674,-0.08248286721465656,0.08248286721465656,False
chinese,2,19,3,1,6,0.3112491337600961,0.23444759476501273,0.23444759476501273,False
chinese,2,20,2,1,1,0.6651842665632105,0.09260363694367803,0.09260363694367803,False
chinese,2,21,2,1,5,0.9576294656793568,-0.0841942438209436,0.0841942438209436,False
chinese,2,22,2,1,7,0.6833874235063229,-0.11021094508140675,0.11021094508140675,False
chinese,2,23,3,1,1,0.2927808193698025,0.10595854391812129,0.10595854391812129,False
chinese,2,24,2,1,7,0.3924628435991169,-0.11665593144184772,0.11665593144184772,False
