language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
english,2,15,5,1,4,0.3802577358287217,0.27001803255236356,0.27001803255236356,False
english,2,16,4,1,1,0.007387084906137161,0.4795902570594394,0.4795902570594394,False
english,2,17,6,1,1,0.7884252676216534,0.5328089168534905,0.5328089168534905,False
english,2,18,2,1,1,0.23100687276578305,0.4837366462350424,0.4837366462350424,False
english,2,19,2,1,2,0.0007792716654716513,0.3995609331881099,0.3995609331881099,True
english,2,20,4,1,1,0.6397510175466086,0.5326380120930186,0.5326380120930186,False
english,2,21,6,1,6,0.001252149594703862,0.3028720583262491,0.3028720583262491,True
english,2,22,2,1,6,0.12932733870596338,0.4670902816001529,0.4670902816001529,False
english,2,23,2,1,6,0.4906153091036163,0.4956483932923274,0.4956483932923274,False
english,2,24,2,1,1,0.4579490904711939,0.2501182022887141,0.2501182022887141,False
english,2,25,4,1,3,0.3886585214926236,-0.25712977563823614,0.25712977563823614,False
english,2,26,4,1,4,0.3395220317320365,-0.2772581182463349,0.2772581182463349,False
english,2,27,6,1,2,0.3231742512336397,0.4954325513012362,0.4954325513012362,False
english,2,28,6,1,1,0.7184764917994275,0.29662106067246985,0.29662106067246985,False
english,2,29,7,1,7,0.15379226327742002,0.35231107547834645,0.35231107547834645,False
english,2,30,7,1,2,0.18543261367425462,0.22668672458479117,0.22668672458479117,False
english,2,31,7,1,1,0.0007056977235627651,0.3741980911438392,0.3741980911438392,True
english,2,32,6,1,1,0.3670263751069306,0.4182225379349226,0.4182225379349226,False
english,2,33,4,1,1,0.39694806042894315,0.4416984356100459,0.4416984356100459,False
english,2,34,6,1,6,0.5796566766347797,0.1453757474206752,0.1453757474206752,False
english,2,35,4,1,1,0.4022646358653215,0.5223997869435796,0.5223997869435796,False
english,2,36,2,1,1,0.004164807418453197,0.440762440480392,0.440762440480392,False
english,2,37,4,1,6,0.01619089315943974,0.3323559632958156,0.3323559632958156,False
english,2,38,2,1,2,0.23854012146120943,-0.22515067539727648,0.22515067539727648,False
english,2,39,6,1,4,0.21878899995920695,0.0857399436886019,0.0857399436886019,False
english,2,40,2,1,3,0.9170640352999154,-0.10636298824094846,0.10636298824094846,False
english,2,41,7,1,6,0.5444987752734666,0.06062751374498827,0.06062751374498827,False
english,2,42,2,1,4,0.1252902933290704,0.32896633048339874,0.32896633048339874,False
english,2,43,2,1,1,0.02924810904931143,0.26611011469875623,0.26611011469875623,False
english,2,44,6,1,6,0.0015484294435841926,0.5271771913190455,0.5271771913190455,True
english,2,45,7,1,1,0.023515685236733114,-0.49244690173242894,0.49244690173242894,False
english,2,46,4,1,2,0.09164636990029784,0.3784811767575163,0.3784811767575163,False
english,2,47,4,1,4,0.5264781793463212,0.18301180541507003,0.18301180541507003,False
english,2,48,2,1,4,0.7850986510014353,0.21057948387268396,0.21057948387268396,False
english,2,49,2,1,1,0.21950118507991773,0.5020389881204929,0.5020389881204929,False
english,2,50,7,1,7,5.860966431237465e-05,0.5579243398530541,0.5579243398530541,True
english,3,1,6,1,1,0.7707966045960063,0.34421523058732056,0.34421523058732056,False
english,3,2,6,1,4,0.020976656495751297,0.49855586282616415,0.49855586282616415,False
english,3,4,4,1,4,0.13029610440166067,0.4846807428911503,0.4846807428911503,False
english,3,5,2,1,1,0.06556478313704911,0.38660311637259176,0.38660311637259176,False
english,3,6,4,1,4,0.006861452007299155,0.33144563903742474,0.33144563903742474,False
english,3,7,4,1,4,0.11670718541743613,0.5054267544807354,0.5054267544807354,False
english,3,8,4,1,4,0.2524957837640951,0.5311383262201257,0.5311383262201257,False
english,3,9,4,1,1,0.1990720709790198,0.3214082539698395,0.3214082539698395,False
english,3,10,4,1,4,0.07893217917764293,0.25612361394342725,0.25612361394342725,False
english,3,11,4,1,4,0.18496085170295903,0.5319207386805381,0.5319207386805381,False
english,3,12,4,1,4,0.08880117130392098,0.5144570984259679,0.5144570984259679,False
english,3,13,2,1,1,0.056628620095027456,0.561842277173292,0.561842277173292,False
english,3,14,4,1,1,0.24583819947934024,0.47666314144745336,0.47666314144745336,False
english,3,15,5,1,4,0.08832660052878208,0.3124421840642041,0.3124421840642041,False
english,3,16,4,1,1,0.10821814071629322,0.4593245568629156,0.4593245568629156,False
english,3,17,4,1,4,0.23092496423184797,0.540183759718505,0.540183759718505,False
english,3,18,5,1,4,0.062232290879560635,0.5041390510306157,0.5041390510306157,False
english,3,19,4,1,2,0.06348138176946322,0.35198444180875993,0.35198444180875993,False
english,3,20,4,1,4,0.1609828928563652,0.53034097584314,0.53034097584314,False
english,3,21,4,1,1,0.0501724999914791,0.23092800658310814,0.23092800658310814,False
english,3,22,6,1,6,0.21291599275028866,0.4943556941392839,0.4943556941392839,False
english,3,23,6,1,4,0.2725061415052214,0.5210452224300586,0.5210452224300586,False
english,3,24,1,1,6,0.3351465781958102,0.27675775406393927,0.27675775406393927,False
english,3,25,4,1,3,0.3750928768375137,-0.24448257146515473,0.24448257146515473,False
english,3,26,4,1,4,0.653990704342024,-0.23066455813876668,0.23066455813876668,False
english,3,27,6,1,4,0.3338906295468453,0.5313957773776227,0.5313957773776227,False
english,3,28,5,1,4,0.5890898772312432,0.3358880475962165,0.3358880475962165,False
english,3,29,7,1,1,0.507864246197431,0.3795650152537092,0.3795650152537092,False
english,3,30,4,1,7,0.5481318900038534,0.25781120773217414,0.25781120773217414,False
english,3,31,4,1,1,0.09058784879796412,0.37949082034263254,0.37949082034263254,False
english,3,32,2,1,1,0.08379355675081965,0.4444265229613084,0.4444265229613084,False
english,3,33,4,1,1,0.7340634696942951,0.42005030316920344,0.42005030316920344,False
english,3,34,4,1,7,0.956208678660438,0.06755851579242024,0.06755851579242024,False
english,3,35,4,1,1,0.5623697112823525,0.5257541418379299,0.5257541418379299,False
english,3,36,1,1,1,0.01611167405455067,0.4195725606756971,0.4195725606756971,False
english,3,37,4,1,6,0.1747326779096589,0.3284238587134321,0.3284238587134321,False
english,3,38,3,1,3,0.34014143742580644,-0.2192335024122335,0.2192335024122335,False
